humidity,weather,device_id,created_at,switch_id,updated_at,id,status,days,is_motion,light_intensity,time_minutes,temperature
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,307,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,308,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,309,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,310,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,311,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,312,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,313,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,314,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,315,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,316,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,317,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,318,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,319,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,320,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,321,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,322,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,323,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,324,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,325,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,326,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,327,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,328,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,329,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,330,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,331,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,332,27.1952
62.25,6,1,4/12/2020 0:00,1,,44991,TRUE,7,FALSE,31.6667,333,27.1952
63.1,6,1,4/12/2020 0:00,1,,44993,TRUE,7,FALSE,42.5,334,29.04
62.9636,6,1,4/12/2020 0:00,1,,44995,TRUE,7,FALSE,42.5,335,29.0697
63,6,1,4/12/2020 0:00,1,,44997,TRUE,7,FALSE,42.5,336,29.1
63.05,6,1,4/12/2020 0:00,1,,44999,TRUE,7,FALSE,42.5,337,29.1
63.15,6,1,4/12/2020 0:00,1,,45001,TRUE,7,FALSE,42.5,338,29.1
63.2,6,1,4/12/2020 0:00,1,,45003,TRUE,7,FALSE,42.5,339,29.1
63.2,6,1,4/12/2020 0:00,1,,45005,TRUE,7,FALSE,42.5,340,29.1
63.2,6,1,4/12/2020 0:00,1,,45007,TRUE,7,FALSE,42.5,341,29.1
63.1333,6,1,4/12/2020 0:00,1,,45009,TRUE,7,FALSE,42.5,342,29.1
